t_s,theta_total_rad,theta_force_rad,theta_therm_rad,theta_bruit_rad,theta_filtre_rad,commande
20494.1159,-3.2747326610e-01,-3.2747856774e-01,5.6341969086e-06,-3.3256440832e-07,-3.1342057683e-04,0
20495.1159,-3.2988901386e-01,-3.2989386918e-01,5.6360216985e-06,-7.8069981089e-07,-3.1529507413e-04,0
20496.1159,-3.3229816526e-01,-3.3230271542e-01,5.6378396828e-06,-1.0876839284e-06,-3.1716145464e-04,0
20497.1159,-3.3470057225e-01,-3.3470505787e-01,5.6396507262e-06,-1.1540262190e-06,-3.1901968707e-04,0
20498.1159,-3.3709619637e-01,-3.3710084809e-01,5.6414546923e-06,-9.8973297005e-07,-3.2086974035e-04,0
20499.1159,-3.3948509311e-01,-3.3949003774e-01,5.6432514440e-06,-6.9862935795e-07,-3.2271158361e-04,0
20500.1159,-3.4186735863e-01,-3.4187257862e-01,5.6450408433e-06,-4.2505073805e-07,-3.2454518615e-04,0
20501.1160,-3.4424306170e-01,-3.4424842267e-01,5.6468227514e-06,-2.8585009859e-07,-3.2637051748e-04,0
20502.1160,-3.4661217891e-01,-3.4661752196e-01,5.6485970284e-06,-3.0554203684e-07,-3.2818754733e-04,0
20503.1160,-3.4897458324e-01,-3.4897982868e-01,5.6503635335e-06,-4.0491739910e-07,-3.2999624559e-04,0
20504.1160,-3.5133013956e-01,-3.5133529516e-01,5.6521221251e-06,-4.9652342824e-07,-3.3179658238e-04,0
20505.1160,-3.5367879231e-01,-3.5368387387e-01,5.6538726609e-06,-5.7231549879e-07,-3.3358852800e-04,0
20506.1160,-3.5602055920e-01,-3.5602551740e-01,5.6556149978e-06,-6.9742383037e-07,-3.3537205297e-04,0
20507.1160,-3.5835541772e-01,-3.5836017848e-01,5.6573489919e-06,-8.9658696403e-07,-3.3714712799e-04,0
20508.1160,-3.6068326487e-01,-3.6068781000e-01,5.6590744987e-06,-1.1139468966e-06,-3.3891372397e-04,0
20509.1160,-3.6300394793e-01,-3.6300836495e-01,5.6607913729e-06,-1.2437748822e-06,-3.4067181202e-04,0
20510.1160,-3.6531731113e-01,-3.6532179649e-01,5.6624994686e-06,-1.1771371900e-06,-3.4242136345e-04,0
20511.1160,-3.6762327931e-01,-3.6762805791e-01,5.6641986394e-06,-8.8559760958e-07,-3.4416234978e-04,0
20512.1160,-3.6992189720e-01,-3.6992710263e-01,5.6658887382e-06,-4.6045247159e-07,-3.4589474272e-04,0
20513.1160,-3.7221328313e-01,-3.7221888423e-01,5.6675696177e-06,-6.6474590809e-08,-3.4761851419e-04,0
20514.1160,-3.7449752372e-01,-3.7450335641e-01,5.6692411297e-06,1.6345484891e-07,-3.4933363632e-04,0
20515.1160,-3.7677462785e-01,-3.7678047304e-01,5.6709031259e-06,1.7429063485e-07,-3.5104008143e-04,0
20516.1160,-3.7904454964e-01,-3.7905018812e-01,5.6725554569e-06,-3.4077387090e-08,-3.5273782205e-04,0
20517.1160,-3.8130718214e-01,-3.8131245579e-01,5.6741979728e-06,-4.0055370487e-07,-3.5442683091e-04,0
20518.1160,-3.8356234414e-01,-3.8356723034e-01,5.6758305225e-06,-7.8963621723e-07,-3.5610708096e-04,0
20519.1161,-3.8580982969e-01,-3.8581446621e-01,5.6774529538e-06,-1.0409326695e-06,-3.5777854533e-04,0
20520.1161,-3.8804951041e-01,-3.8805411800e-01,5.6790651135e-06,-1.0714663469e-06,-3.5944119739e-04,0
20521.1161,-3.9028134200e-01,-3.9028614044e-01,5.6806668476e-06,-8.8222212976e-07,-3.6109501068e-04,0
20522.1161,-3.9250533643e-01,-3.9251048842e-01,5.6822580011e-06,-5.3026657727e-07,-3.6273995897e-04,0
20523.1161,-3.9472152699e-01,-3.9472711698e-01,5.6838384178e-06,-9.3848143414e-08,-3.6437601623e-04,0
20524.1161,-3.9692994387e-01,-3.9693598130e-01,5.6854079403e-06,3.5202259326e-07,-3.6600315664e-04,0
20525.1161,-3.9913062921e-01,-3.9913703672e-01,5.6869664102e-06,7.2054716401e-07,-3.6762135457e-04,0
20526.1161,-4.0132364741e-01,-4.0133023876e-01,5.6885136675e-06,9.0283137242e-07,-3.6923058463e-04,0
20527.1161,-4.0350902818e-01,-4.0351554305e-01,5.6900495508e-06,8.2482070112e-07,-3.7083082160e-04,0
20528.1161,-4.0568669158e-01,-4.0569290540e-01,5.6915738976e-06,5.2223754050e-07,-3.7242204051e-04,0
20529.1161,-4.0785646117e-01,-4.0786228177e-01,5.6930865443e-06,1.2751449031e-07,-3.7400421657e-04,0
20530.1161,-4.1001814024e-01,-4.1002362829e-01,5.6945873263e-06,-2.0653865561e-07,-3.7557732520e-04,0
20531.1161,-4.1217156635e-01,-4.1217690123e-01,5.6960760785e-06,-3.6119218907e-07,-3.7714134204e-04,0
20532.1161,-4.1431666687e-01,-4.1432205703e-01,5.6975526354e-06,-3.0738831323e-07,-3.7869624293e-04,0
20533.1161,-4.1645348673e-01,-4.1645905229e-01,5.6990168313e-06,-1.3345979003e-07,-3.8024200394e-04,0
20534.1161,-4.1858208910e-01,-4.1858784376e-01,5.7004685001e-06,5.4190579310e-08,-3.8177860133e-04,0
20535.1161,-4.2070245633e-01,-4.2070838836e-01,5.7019074760e-06,2.3012067674e-07,-3.8330601158e-04,0
20536.1161,-4.2281452666e-01,-4.2282064318e-01,5.7033335928e-06,4.1318184167e-07,-3.8482421137e-04,0
20537.1162,-4.2491826932e-01,-4.2492456545e-01,5.7047466836e-06,5.9138615113e-07,-3.8633317761e-04,0
20538.1162,-4.2701372416e-01,-4.2702011259e-01,5.7061465814e-06,6.8228188102e-07,-3.8783288741e-04,0
20539.1162,-4.2910093005e-01,-4.2910724218e-01,5.7075331189e-06,6.0459725095e-07,-3.8932331809e-04,0
20540.1162,-4.3117983558e-01,-4.3118591194e-01,5.7089061282e-06,3.6745721729e-07,-3.9080444719e-04,0
20541.1162,-4.3325029327e-01,-4.3325607980e-01,5.7102654417e-06,7.6266079383e-08,-3.9227625245e-04,0
20542.1162,-4.3531215703e-01,-4.3531770382e-01,5.7116108914e-06,-1.6482500869e-07,-3.9373871184e-04,0
20543.1162,-4.3736532779e-01,-4.3737074225e-01,5.7129423093e-06,-2.9848999990e-07,-3.9519180354e-04,0
20544.1162,-4.3940977075e-01,-4.3941515349e-01,5.7142595273e-06,-3.3151903296e-07,-3.9663550592e-04,0
20545.1162,-4.4144551487e-01,-4.4145089614e-01,5.7155623770e-06,-3.3429824840e-07,-3.9806979760e-04,0
20546.1162,-4.4347257184e-01,-4.4347792894e-01,5.7168506905e-06,-3.5974656677e-07,-3.9949465739e-04,0
20547.1162,-4.4549089494e-01,-4.4549621083e-01,5.7181242998e-06,-4.0223877845e-07,-4.0091006431e-04,0
20548.1162,-4.4750042626e-01,-4.4750570089e-01,5.7193830374e-06,-4.4474850202e-07,-4.0231599761e-04,0
20549.1162,-4.4950115048e-01,-4.4950635840e-01,5.7206267359e-06,-5.1270517487e-07,-4.0371243676e-04,0
20550.1162,-4.5149308780e-01,-4.5149814282e-01,5.7218552278e-06,-6.6683578865e-07,-4.0509936142e-04,0
20551.1162,-4.5347622112e-01,-4.5348101375e-01,5.7230683457e-06,-9.3044215253e-07,-4.0647675149e-04,0
20552.1162,-4.5545046078e-01,-4.5545493099e-01,5.7242659223e-06,-1.2540535234e-06,-4.0784458706e-04,0
20553.1162,-4.5741567098e-01,-4.5741985453e-01,5.7254477904e-06,-1.5419047606e-06,-4.0920284846e-04,0
20554.1163,-4.5937167312e-01,-4.5937574450e-01,5.7266137835e-06,-1.6552289325e-06,-4.1055151623e-04,0
20555.1163,-4.6131831482e-01,-4.6132256125e-01,5.7277637352e-06,-1.4813332410e-06,-4.1189057111e-04,0
20556.1163,-4.6325554592e-01,-4.6326026528e-01,5.7288974794e-06,-1.0095433595e-06,-4.1321999408e-04,0
20557.1163,-4.6518343431e-01,-4.6518881728e-01,5.7300148505e-06,-3.4705073619e-07,-4.1453976631e-04,0
20558.1163,-4.6710213448e-01,-4.6710817811e-01,5.7311156831e-06,3.1251252237e-07,-4.1584986921e-04,0
20559.1163,-4.6901182292e-01,-4.6901830884e-01,5.7321998125e-06,7.5372699077e-07,-4.1715028441e-04,0
20560.1163,-4.7091259458e-01,-4.7091917070e-01,5.7332670738e-06,8.4285495215e-07,-4.1844099372e-04,0
20561.1163,-4.7280437923e-01,-4.7281072510e-01,5.7343173029e-06,6.1155062565e-07,-4.1972197921e-04,0
20562.1163,-4.7468695379e-01,-4.7469293364e-01,5.7353503356e-06,2.4449632562e-07,-4.2099322315e-04,0
20563.1163,-4.7656003577e-01,-4.7656575812e-01,5.7363660085e-06,-1.4019857927e-08,-4.2225470801e-04,0
20564.1163,-4.7842346575e-01,-4.7842916049e-01,5.7373641582e-06,-4.2622876122e-08,-4.2350641652e-04,0
20565.1163,-4.8027727345e-01,-4.8028310293e-01,5.7383446222e-06,9.1139711610e-08,-4.2474833159e-04,0
20566.1163,-4.8212159272e-01,-4.8212754777e-01,5.7393072379e-06,2.1574227798e-07,-4.2598043636e-04,0
20567.1163,-4.8395654628e-01,-4.8396245755e-01,5.7402518437e-06,1.7102275431e-07,-4.2720271420e-04,0
20568.1163,-4.8578216089e-01,-4.8578779500e-01,5.7411782780e-06,-1.0707217712e-07,-4.2841514867e-04,0
20569.1163,-4.8759830435e-01,-4.8760352301e-01,5.7420863802e-06,-5.2343067275e-07,-4.2961772358e-04,0
20570.1163,-4.8940470890e-01,-4.8940960469e-01,5.7429759902e-06,-8.4717960720e-07,-4.3081042295e-04,0
20571.1163,-4.9120108936e-01,-4.9120600334e-01,5.7438469488e-06,-8.2986638472e-07,-4.3199323100e-04,0
20572.1164,-4.9298731136e-01,-4.9299268243e-01,5.7446990978e-06,-3.7362355390e-07,-4.3316613220e-04,0
20573.1164,-4.9476345987e-01,-4.9476960565e-01,5.7455322800e-06,4.0024458478e-07,-4.3432911121e-04,0
20574.1164,-4.9652977032e-01,-4.9653673686e-01,5.7463463395e-06,1.2201972278e-06,-4.3548215292e-04,0
20575.1164,-4.9828649868e-01,-4.9829404012e-01,5.7471411220e-06,1.7943023936e-06,-4.3662524245e-04,0
20576.1164,-5.0003381452e-01,-5.0004147970e-01,5.7479164744e-06,1.9172643927e-06,-4.3775836513e-04,0
20577.1164,-5.0177172124e-01,-5.0177902004e-01,5.7486722454e-06,1.5501240442e-06,-4.3888150650e-04,0
20578.1164,-5.0350002854e-01,-5.0350662579e-01,5.7494082850e-06,8.4783977164e-07,-4.3999465235e-04,0
20579.1164,-5.0521843388e-01,-5.0522426180e-01,5.7501244448e-06,7.7795427797e-08,-4.4109778865e-04,0
20580.1164,-5.0692665505e-01,-5.0693189311e-01,5.7508205784e-06,-5.1276808307e-07,-4.4219090162e-04,0
20581.1164,-5.0862452621e-01,-5.0862948496e-01,5.7514965408e-06,-7.9274561656e-07,-4.4327397769e-04,0
20582.1164,-5.1031203090e-01,-5.1031700279e-01,5.7521521890e-06,-7.8025712569e-07,-4.4434700351e-04,0
20583.1164,-5.1198927658e-01,-5.1199441225e-01,5.7527873816e-06,-6.1711808700e-07,-4.4540996595e-04,0
20584.1164,-5.1365641090e-01,-5.1366167916e-01,5.7534019789e-06,-4.8514117977e-07,-4.4646285210e-04,0
20585.1164,-5.1531350607e-01,-5.1531876957e-01,5.7539958430e-06,-4.9049379786e-07,-4.4750564927e-04,0
20586.1164,-5.1696052441e-01,-5.1696564973e-01,5.7545688377e-06,-6.2925139091e-07,-4.4853834499e-04,0
20587.1164,-5.1859738095e-01,-5.1860228608e-01,5.7551208289e-06,-8.4999091428e-07,-4.4956092702e-04,0
20588.1164,-5.2022397240e-01,-5.2022864526e-01,5.7556516848e-06,-1.0827954791e-06,-4.5057338332e-04,0
20589.1164,-5.2184015624e-01,-5.2184469412e-01,5.7561612759e-06,-1.2182769729e-06,-4.5157570210e-04,0
20590.1165,-5.2344577926e-01,-5.2345039973e-01,5.7566494751e-06,-1.1361857148e-06,-4.5256787176e-04,0
20591.1165,-5.2504078639e-01,-5.2504572934e-01,5.7571161579e-06,-8.1416945459e-07,-4.5354988094e-04,0
20592.1165,-5.2662522972e-01,-5.2663065042e-01,5.7575612016e-06,-3.3686425940e-07,-4.5452171850e-04,0
20593.1165,-5.2819920917e-01,-5.2820513064e-01,5.7579844859e-06,1.6348023054e-07,-4.5548337351e-04,0
20594.1165,-5.2976282602e-01,-5.2976913788e-01,5.7583858930e-06,5.5347475001e-07,-4.5643483527e-04,0
20595.1165,-5.3131615773e-01,-5.3132264023e-01,5.7587653070e-06,7.2373338869e-07,-4.5737609330e-04,0
20596.1165,-5.3285922693e-01,-5.3286560598e-01,5.7591226149e-06,6.1992610304e-07,-4.5830713733e-04,0
20597.1165,-5.3439195893e-01,-5.3439800364e-01,5.7594577058e-06,2.8525651729e-07,-4.5922795733e-04,0
20598.1165,-5.3591418020e-01,-5.3591980193e-01,5.7597704714e-06,-1.3803722511e-07,-4.6013854348e-04,0
20599.1165,-5.3742568096e-01,-5.3743096977e-01,5.7600608058e-06,-4.7125564797e-07,-4.6103888618e-04,0
20600.1165,-5.3892628734e-01,-5.3893147628e-01,5.7603286055e-06,-5.7138721231e-07,-4.6192897605e-04,0
20601.1165,-5.4041593093e-01,-5.4042129084e-01,5.7605737695e-06,-4.0066713977e-07,-4.6280880394e-04,0
20602.1165,-5.4189465946e-01,-5.4190038298e-01,5.7607961999e-06,-3.7284048660e-08,-4.6367836091e-04,0
20603.1165,-5.4336258991e-01,-5.4336872248e-01,5.7609958014e-06,3.7157739770e-07,-4.6453763825e-04,0
20604.1165,-5.4481985836e-01,-5.4482627933e-01,5.7611724818e-06,6.5980553685e-07,-4.6538662746e-04,0
20605.1165,-5.4626655228e-01,-5.4627302373e-01,5.7613261517e-06,7.1012927665e-07,-4.6622532027e-04,0
20606.1165,-5.4770265665e-01,-5.4770892610e-01,5.7614567247e-06,5.0798422036e-07,-4.6705370864e-04,0
20607.1166,-5.4912805853e-01,-5.4913395705e-01,5.7615641172e-06,1.3695801699e-07,-4.6787178472e-04,0
20608.1166,-5.5054257779e-01,-5.5054808744e-01,5.7616482486e-06,-2.5199878209e-07,-4.6867954092e-04,0
20609.1166,-5.5194605537e-01,-5.5195128833e-01,5.7617090411e-06,-5.2874898118e-07,-4.6947696983e-04,0
20610.1166,-5.5333840666e-01,-5.5334353099e-01,5.7617464200e-06,-6.3741721690e-07,-4.7026406430e-04,0
20611.1166,-5.5471958788e-01,-5.5472478693e-01,5.7617603138e-06,-5.6271656184e-07,-4.7104081738e-04,0
20612.1166,-5.5608956548e-01,-5.5609502785e-01,5.7617506537e-06,-2.9937721750e-07,-4.7180722234e-04,0
20613.1166,-5.5744830116e-01,-5.5745422570e-01,5.7617173741e-06,1.6282242082e-07,-4.7256327267e-04,0
20614.1166,-5.5879577175e-01,-5.5880235262e-01,5.7616604121e-06,8.1920635603e-07,-4.7330896209e-04,0
20615.1166,-5.6013205051e-01,-5.6013938098e-01,5.7615797077e-06,1.5688932803e-06,-4.7404428453e-04,0
20616.1166,-5.6145732855e-01,-5.6146528339e-01,5.7614752041e-06,2.1933648284e-06,-4.7476923415e-04,0
20617.1166,-5.6277182608e-01,-5.6278003264e-01,5.7613468475e-06,2.4452128366e-06,-4.7548380533e-04,0
20618.1166,-5.6407565915e-01,-5.6408360179e-01,5.7611945870e-06,2.1814386552e-06,-4.7618799266e-04,0
20619.1166,-5.6536876884e-01,-5.6537596408e-01,5.7610183748e-06,1.4342219738e-06,-4.7688179095e-04,0
20620.1166,-5.6665094374e-01,-5.6665709300e-01,5.7608181658e-06,3.8843948503e-07,-4.7756519525e-04,0
20621.1166,-5.6792191258e-01,-5.6792696224e-01,5.7605939173e-06,-7.1093235208e-07,-4.7823820081e-04,0
20622.1166,-5.6918142771e-01,-5.6918554575e-01,5.7603455892e-06,-1.6423079631e-06,-4.7890080311e-04,0
20623.1166,-5.7042932713e-01,-5.7043281766e-01,5.7600731440e-06,-2.2695423384e-06,-4.7955299784e-04,0
20624.1166,-5.7166552628e-01,-5.7166875237e-01,5.7597765465e-06,-2.5336944678e-06,-4.8019478092e-04,0
20625.1167,-5.7288998209e-01,-5.7289332446e-01,5.7594557643e-06,-2.4170840856e-06,-4.8082614848e-04,0
20626.1167,-5.7410267862e-01,-5.7410650876e-01,5.7591107679e-06,-1.9289668081e-06,-4.8144709689e-04,0
20627.1167,-5.7530366219e-01,-5.7530828034e-01,5.7587415302e-06,-1.1405963572e-06,-4.8205762271e-04,0
20628.1167,-5.7649306685e-01,-5.7649861447e-01,5.7583480273e-06,-2.1073199486e-07,-4.8265772274e-04,0
20629.1167,-5.7767105360e-01,-5.7767748666e-01,5.7579302377e-06,6.7513251368e-07,-4.8324739399e-04,0
20630.1167,-5.7883773734e-01,-5.7884487264e-01,5.7574881431e-06,1.3778208330e-06,-4.8382663370e-04,0
20631.1167,-5.7999315165e-01,-5.8000074839e-01,5.7570217283e-06,1.8397249988e-06,-4.8439543931e-04,0
20632.1167,-5.8113721375e-01,-5.8114509010e-01,5.7565309812e-06,2.1198214881e-06,-4.8495380850e-04,0
20633.1167,-5.8226979778e-01,-5.8227787418e-01,5.7560158934e-06,2.3203915799e-06,-4.8550173915e-04,0
20634.1167,-5.8339085260e-01,-5.8339907730e-01,5.7554764593e-06,2.4692285182e-06,-4.8603922937e-04,0
20635.1167,-5.8450039136e-01,-5.8450867634e-01,5.7549126768e-06,2.5300601020e-06,-4.8656627748e-04,0
20636.1167,-5.8559839646e-01,-5.8560664840e-01,5.7543245469e-06,2.4976171702e-06,-4.8708288203e-04,0
20637.1167,-5.8668484118e-01,-5.8669297085e-01,5.7537120733e-06,2.3759568833e-06,-4.8758904178e-04,0
20638.1167,-5.8775971879e-01,-5.8776762125e-01,5.7530752625e-06,2.1493803463e-06,-4.8808475571e-04,0
20639.1167,-5.8882300566e-01,-5.8883057741e-01,5.7524141239e-06,1.8193350126e-06,-4.8857002302e-04,0
20640.1167,-5.8987465756e-01,-5.8988181739e-01,5.7517286694e-06,1.4080970734e-06,-4.8904484311e-04,0
20641.1167,-5.9091460831e-01,-5.9092131944e-01,5.7510189133e-06,9.6011008245e-07,-4.8950921563e-04,0
20642.1167,-5.9194279133e-01,-5.9194906209e-01,5.7502848727e-06,5.2047402395e-07,-4.8996314041e-04,0
20643.1168,-5.9295917882e-01,-5.9296502408e-01,5.7495265672e-06,9.5733906190e-08,-4.9040661753e-04,0
20644.1168,-5.9396374353e-01,-5.9396918438e-01,5.7487440191e-06,-3.0788884578e-07,-4.9083964726e-04,0
20645.1168,-5.9495643551e-01,-5.9496152221e-01,5.7479372531e-06,-6.6123822849e-07,-4.9126223011e-04,0
20646.1168,-5.9593719792e-01,-5.9594201702e-01,5.7471062963e-06,-9.2801275505e-07,-4.9167436678e-04,0
20647.1168,-5.9690600894e-01,-5.9691064849e-01,5.7462511781e-06,-1.1067002345e-06,-4.9207605822e-04,0
20648.1168,-5.9786288144e-01,-5.9786739654e-01,5.7453719297e-06,-1.2302762256e-06,-4.9246730557e-04,0
20649.1168,-5.9880784641e-01,-5.9881224132e-01,5.7444685842e-06,-1.3495595368e-06,-4.9284811018e-04,0
20650.1168,-5.9974091780e-01,-5.9974516324e-01,5.7435411766e-06,-1.4980929393e-06,-4.9321847365e-04,0
20651.1168,-6.0066202976e-01,-6.0066614293e-01,5.7425897435e-06,-1.6294249881e-06,-4.9357839775e-04,0
20652.1168,-6.0157104064e-01,-6.0157516125e-01,5.7416143227e-06,-1.6210069795e-06,-4.9392788451e-04,0
20653.1168,-6.0246783881e-01,-6.0247219931e-01,5.7406149540e-06,-1.3801187442e-06,-4.9426693614e-04,0
20654.1168,-6.0335245244e-01,-6.0335723846e-01,5.7395916787e-06,-9.5357669606e-07,-4.9459555508e-04,0
20655.1168,-6.0422500785e-01,-6.0423026028e-01,5.7385445395e-06,-4.8611555461e-07,-4.9491374398e-04,0
20656.1168,-6.0508559405e-01,-6.0509124659e-01,5.7374735811e-06,-8.4924255766e-08,-4.9522150571e-04,0
20657.1168,-6.0593421678e-01,-6.0594017948e-01,5.7363788495e-06,2.2631810502e-07,-4.9551884335e-04,0
20658.1168,-6.0677083980e-01,-6.0677704122e-01,5.7352603927e-06,4.6616622292e-07,-4.9580576019e-04,0
20659.1168,-6.0759543512e-01,-6.0760181438e-01,5.7341182604e-06,6.4515051171e-07,-4.9608225974e-04,0
20660.1168,-6.0840801922e-01,-6.0841448174e-01,5.7329525037e-06,7.2956958404e-07,-4.9634834572e-04,0
20661.1169,-6.0920860134e-01,-6.0921502633e-01,5.7317631747e-06,6.9322866737e-07,-4.9660402206e-04,0
20662.1169,-6.0999713984e-01,-6.1000343141e-01,5.7305503266e-06,5.6101724239e-07,-4.9684929290e-04,0
20663.1169,-6.1077359334e-01,-6.1077968050e-01,5.7293140133e-06,3.5784676932e-07,-4.9708416261e-04,0
20664.1169,-6.1153793818e-01,-6.1154375734e-01,5.7280542895e-06,9.1111883154e-08,-4.9730863575e-04,0
20665.1169,-6.1229013855e-01,-6.1229564595e-01,5.7267712109e-06,-2.1937502884e-07,-4.9752271711e-04,0
20666.1169,-6.1303012635e-01,-6.1303533054e-01,5.7254648338e-06,-5.2126725594e-07,-4.9772641167e-04,0
20667.1169,-6.1375780958e-01,-6.1376279562e-01,5.7241352158e-06,-7.3810227458e-07,-4.9791972464e-04,0
20668.1169,-6.1447308228e-01,-6.1447802589e-01,5.7227824153e-06,-7.7916879425e-07,-4.9810266143e-04,0
20669.1169,-6.1517587186e-01,-6.1518100634e-01,5.7214064920e-06,-5.8693028364e-07,-4.9827522767e-04,0
20670.1169,-6.1586618993e-01,-6.1587172217e-01,5.7200075069e-06,-1.8776032559e-07,-4.9843742919e-04,0
20671.1169,-6.1654414248e-01,-6.1655015885e-01,5.7185855219e-06,2.9779204286e-07,-4.9858927204e-04,0
20672.1169,-6.1720987432e-01,-6.1721630208e-01,5.7171406007e-06,7.1062004275e-07,-4.9873076247e-04,0
20673.1169,-6.1786350348e-01,-6.1787013781e-01,5.7156728082e-06,9.1865593350e-07,-4.9886190694e-04,0
20674.1169,-6.1850504191e-01,-6.1851165222e-01,5.7141822103e-06,8.9612967747e-07,-4.9898271213e-04,0
20675.1169,-6.1913438356e-01,-6.1914083177e-01,5.7126688740e-06,7.3554511571e-07,-4.9909318492e-04,0
20676.1169,-6.1975139297e-01,-6.1975766314e-01,5.7111328673e-06,5.5903487863e-07,-4.9919333239e-04,0
20677.1169,-6.2035594986e-01,-6.2036213325e-01,5.7095742590e-06,4.7381707758e-07,-4.9928316185e-04,0
20678.1170,-6.2094795709e-01,-6.2095422930e-01,5.7079931187e-06,5.6421111163e-07,-4.9936268080e-04,0
20679.1170,-6.2152739075e-01,-6.2153393869e-01,5.7063895168e-06,8.4155779333e-07,-4.9943189695e-04,0
20680.1170,-6.2209434045e-01,-6.2210124912e-01,5.7047635247e-06,1.2039063213e-06,-4.9949081822e-04,0
20681.1170,-6.2264893911e-01,-6.2265614850e-01,5.7031152149e-06,1.5062722542e-06,-4.9953945274e-04,0
20682.1170,-6.2319124392e-01,-6.2319862499e-01,5.7014446612e-06,1.6796258287e-06,-4.9957780883e-04,0
20683.1170,-6.2372123223e-01,-6.2372866701e-01,5.6997519384e-06,1.7350317334e-06,-4.9960589503e-04,0
20684.1170,-6.2423889066e-01,-6.2424626323e-01,5.6980371226e-06,1.6745299396e-06,-4.9962372010e-04,0
20685.1170,-6.2474423396e-01,-6.2475140256e-01,5.6963002913e-06,1.4722980520e-06,-4.9963129297e-04,0
20686.1170,-6.2523725874e-01,-6.2524407416e-01,5.6945415228e-06,1.1208748286e-06,-4.9962862280e-04,0
20687.1170,-6.2571792765e-01,-6.2572426744e-01,5.6927608970e-06,6.4702567580e-07,-4.9961571895e-04,0
20688.1170,-6.2618617030e-01,-6.2619197205e-01,5.6909584950e-06,1.1079811009e-07,-4.9959259097e-04,0
20689.1170,-6.2664191587e-01,-6.2664717792e-01,5.6891343991e-06,-4.2708362046e-07,-4.9955924864e-04,0
20690.1170,-6.2708508495e-01,-6.2708987519e-01,5.6872886931e-06,-8.9704485974e-07,-4.9951570192e-04,0
20691.1170,-6.2751557604e-01,-6.2752005428e-01,5.6854214620e-06,-1.2071864333e-06,-4.9946196098e-04,0
20692.1170,-6.2793330471e-01,-6.2793770584e-01,5.6835327926e-06,-1.2824047358e-06,-4.9939803619e-04,0
20693.1170,-6.2833824283e-01,-6.2834282078e-01,5.6816227732e-06,-1.1036787348e-06,-4.9932393814e-04,0
20694.1170,-6.2873039416e-01,-6.2873539025e-01,5.6796914936e-06,-6.8359917652e-07,-4.9923967760e-04,0
20695.1170,-6.2910979924e-01,-6.2911540567e-01,5.6777390455e-06,-7.1304522192e-08,-4.9914526554e-04,0
20696.1171,-6.2947655044e-01,-6.2948285870e-01,5.6757655224e-06,6.3249187230e-07,-4.9904071315e-04,0
20697.1171,-6.2983079595e-01,-6.2983774125e-01,5.6737710198e-06,1.2715237818e-06,-4.9892603180e-04,0
20698.1171,-6.3017271515e-01,-6.3018004547e-01,5.6717556351e-06,1.6585585610e-06,-4.9880123308e-04,0
20699.1171,-6.3050241538e-01,-6.3050976378e-01,5.6697194678e-06,1.6786790491e-06,-4.9866632877e-04,0
20700.1171,-6.3081983354e-01,-6.3082688885e-01,5.6676626193e-06,1.3876460229e-06,-4.9852133084e-04,0
20701.1171,-6.3112476888e-01,-6.3113141359e-01,5.6655851927e-06,9.7912557852e-07,-4.9836625147e-04,0
20702.1171,-6.3141700849e-01,-6.3142333117e-01,5.6634872931e-06,6.5919672486e-07,-4.9820110304e-04,0
20703.1171,-6.3169645271e-01,-6.3170263501e-01,5.6613690279e-06,5.2093148025e-07,-4.9802589811e-04,0
20704.1171,-6.3196313268e-01,-6.3196931878e-01,5.6592305064e-06,5.2687065003e-07,-4.9784064947e-04,0
